gender,height,weight,item,content,size,brightness,color,thickness
여성, 163cm,52kg,부클 쿠퍼 로고 맨투맨 그린,배송이조금 누린도 빼고는 전반적으로 가격대비 퀄 좋아요 다음에 재구매의향 있습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,72kg,부클 쿠퍼 로고 맨투맨 네이비,매장에서 보고 맘에 들어서 구매했습니다.평소 L 입는데 잘 맞습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 165cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,기모가 과하지 않아서 따뜻하고 좋아요 세일할때 싸게 잘 산거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 182cm,80kg,부클 쿠퍼 로고 맨투맨 그레이,안에 기모가 굉장히 부드러워서 맨살에 입어도 좋을 만큼 부드럽구요! 기장은 적당한 편이고 로고가 굉장히 귀엽습니다!,보통이에요,밝아요,선명해요,보통이에요
남성, 179cm,85kg,부클 쿠퍼 로고 맨투맨 그린,옷 귀여워서 구매했는데 싼가격으로 너무잘샀습니다!,커요,밝아요,보통이에요,보통이에요
남성, 175cm,63kg,부클 쿠퍼 로고 맨투맨 그레이,총장이 조금 길어요 ! 뽀글뽀글 너무 귀여워요 팔길이나 다른건 다 잘맞아요,커요,보통이에요,보통이에요,두꺼워요
남성, 175cm,75kg,부클 쿠퍼 로고 맨투맨 네이비,로고 색감이 이뻐서 좋은거같아요 세일 할 때 사서 굿입니당 기모여서 겨울에도 입기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,92kg,부클 쿠퍼 로고 맨투맨 네이비,네이비색이 정말 예쁘고 가운데 커버낫 로고 부클이 정말 예쁘네용 네이비색과 빨간색의 조화가 좋아요!! 기모도 따뜻해서 겨울 이너로 딱입니다,보통이에요,밝아요,선명해요,보통이에요
남성, 175cm,75kg,부클 쿠퍼 로고 맨투맨 그레이,남자친구한테 사줬는데 캐주얼하고 깔끔해서 좋네요ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,사이즈 딱 알맞고 예쁘네요 많이 팔리는데는 이유가 있네요 ㅎㅎ 기본템인듯 합니다,보통이에요,보통이에요,선명해요,두꺼워요
남성, 183cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,기모가 있어서 약간 도톰해요. 허리쪽 밴딩은 조이는 느낌이 아니고 툭 떨어져요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 152cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,블프세일로 싸게 잘 샀어용 ㅋㅋ 기모도 따뜻하고 사이즈도 괜찮아용  편하게 잘 입을듯,보통이에요,보통이에요,선명해요,두꺼워요
여성, 162cm,50kg,부클 쿠퍼 로고 맨투맨 그린,여기 저기 툭 입으면 포인트 내기 좋은 아이템!!!엄청 따뜻하고 포근해요☺️,커요,어두워요,선명해요,두꺼워요
여성, 155cm,48kg,부클 쿠퍼 로고 맨투맨 그레이,"예쁩니다 근데 로고 부분에 검은 실조각니 조금씩 떨어져요,, ㅎ",보통이에요,보통이에요,보통이에요,보통이에요
남성, 177cm,64kg,부클 쿠퍼 로고 맨투맨 네이비,너무 크지도 작지도 않은 적당한 크기의 맨투맨 맘에 듭니다 자주 입을거 같네요,커요,보통이에요,보통이에요,보통이에요
남성, 177cm,81kg,부클 쿠퍼 로고 맨투맨 그레이,기본 맨투맨으로 봄가을겨울 다 입기 좋을 것 같아요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 170cm,65kg,부클 쿠퍼 로고 맨투맨 그레이,배송도 빨랐고 일단 너무 따듯하고 예뻐요 잘 입겠습니다!,커요,보통이에요,보통이에요,두꺼워요
여성, 164cm,70kg,부클 쿠퍼 로고 맨투맨 멜론,이거 입으면 초절정귀귀요미 등극합니다 진짜임 뭔가 그 아이스크림 떠오르지 않나요 올때~^_*,보통이에요,보통이에요,선명해요,두꺼워요
남성, 177cm,63kg,부클 쿠퍼 로고 맨투맨 그레이,시보리도 짱짱하고 질도 좋네요 싸게 잘 산것 같습니다,보통이에요,밝아요,선명해요,두꺼워요
남성, 189cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,믿고사는 커버낫입니아~ 루즈핏아니고 정핏으로 맞네요~~,보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,76kg,부클 쿠퍼 로고 맨투맨 네이비,이쁩니다 프린팅와 베이스 색이 잘어울려요 사이즈 참고가 도움되길 바랍니다,커요,어두워요,보통이에요,보통이에요
남성, 172cm,67kg,부클 쿠퍼 로고 맨투맨 네이비,기모 있어서 따뜻하구 앞에 로고가 예뻐요 잘 입고 다니겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 180cm,75kg,부클 쿠퍼 로고 맨투맨 그린,두께감은 적당하고 색감도 확 밝지않고 그렇다고 어둡지도 않은 색상이라서 좋아요~확실히 커버낫 맨투맨들은 총장이나 가슴단면에 비해 소매가 길긴 해요. 전 항상 커버낫은 L 사이즈가 세미오버로 괜찮더라고요. 그리고 가슴팍에 부클 로고 퀄리티 좋음~할인받은 가격에 이만한 퀼이면 무조건 사야함. 그리고 크리스마스에 분위기 좀 내려면 초록색이 얼매나 좋게요~,보통이에요,보통이에요,선명해요,보통이에요
여성, 173cm,80kg,부클 쿠퍼 로고 맨투맨 그레이,홈페이지에서 봤던 그 느낌 그대로 예뻐요기모라 따뜻하게 입을수 있을것 같아요남편 주려고 구입했는데 맘에 들어요,보통이에요,보통이에요,보통이에요,두꺼워요
여성, 166cm,57kg,부클 쿠퍼 로고 맨투맨 그레이,기모 빵빵해서 따숩고 좋아여 핏도 적당히 오버핏입이다 길이는 좀 길어여,커요,보통이에요,선명해요,두꺼워요
여성, 155cm,43kg,부클 쿠퍼 로고 맨투맨 그린,배송 빠르구요..옷도 품이 너무 크지 않고 기모라 따뜻해요,보통이에요,보통이에요,선명해요,보통이에요
남성, 182cm,72kg,부클 쿠퍼 로고 맨투맨 네이비,기모라 따뜻하고 부드럽고 핏도 이뻐요 잘산것같아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 171cm,66kg,부클 쿠퍼 로고 맨투맨 그린,커버낫 제품 처음 사봤는데 주황색 글씨 포인트가 너무 귀여워요ㅋㅋ 많이 캐쥬얼하긴한데 그 맛에 산거긴 합니다. 색도 예쁘고 사이즈도 만족,보통이에요,어두워요,선명해요,두꺼워요
남성, 173cm,80kg,부클 쿠퍼 로고 맨투맨 그린,재가 조금 통통한편인데 오버핏으로 입기 좋아요 사진은 그먕 대충 찍은거라 보는거랑 또 다릅니다 재질 색감 등 다 좋은거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,너무너무 이쁘고 안에 기모라 따뜻합니다 사이즈도 오버핏으로 딱 입니다,보통이에요,어두워요,선명해요,두꺼워요
여성, 160cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,색감도 이쁘고 두꺼워서 따뜻하게 입을 수 있을거 같아여,커요,밝아요,선명해요,두꺼워요
여성, 164cm,68kg,부클 쿠퍼 로고 맨투맨 네이비,기모가 보들보들하고 목과 시보리는 쫀쫀~답답 합니다 그래도 로고가 이뻐서 좋아요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 173cm,68kg,부클 쿠퍼 로고 맨투맨 그레이,기모도 따뜻하고 크기나 핏도 좋네요잘산고같어요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,75kg,부클 쿠퍼 로고 맨투맨 네이비,기모인 거 모르고 샀는데 생각보다 얇고 괜찮네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 186cm,82kg,부클 쿠퍼 로고 맨투맨 네이비,조아요!! 귀여움 사이즈는 조금 작게나온듯 짱짱입니다,작아요,보통이에요,보통이에요,보통이에요
여성, 161cm,57kg,부클 쿠퍼 로고 맨투맨 네이비,기모 적당하고 예전부터 이쁘다고 생각했는데 블프 할인햘때 고민안하고 쟁였습니당 어깨선 너무 큰거 안좋아하는데 미듐하니까 딱 예쁜 오버핏 나오네요😆,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,64kg,부클 쿠퍼 로고 맨투맨 네이비,색감이 너무 예뻐서 배송오자마자 여러번 입었어요.^^,보통이에요,보통이에요,선명해요,보통이에요
여성, 160cm,48kg,부클 쿠퍼 로고 맨투맨 그레이,편하게 입으려고 샀는데 두께감도 적당하고 색도 원하던 색이어서 만족스럽습니다. 특히 로고부분이 부틀 느낌이라 귀여워요!,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 172cm,69kg,부클 쿠퍼 로고 맨투맨 그린,색감도 이쁘고 사이즈도 적당히 딱 맞아요 따뜻하기도 하고 이뻐서 완전 좋습니다👍,보통이에요,보통이에요,선명해요,보통이에요
여성, 170cm,66kg,부클 쿠퍼 로고 맨투맨 그린,L 사이즈는 너무 커서 M 샀어용 ! 색도 옘브고 넘 맘에 들어요 !!! 사기 잘 했슴당 ㅎㅎ,보통이에요,보통이에요,선명해요,보통이에요
남성, 177cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,핏 적당히 예쁘고 맨투맨 귀여워요~ 빨간색 부클로고가 귀여워보이네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,59kg,부클 쿠퍼 로고 맨투맨 네이비,너무 예쁩니다블프라 가격도 싸게 잘 산듯이쁘게 잘 입을게용,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,로고 포인트 좋고 핏도 좋습니다. 안에 기모 안감이어서 따뜻합니다.,보통이에요,밝아요,선명해요,보통이에요
남성, 176cm,74kg,부클 쿠퍼 로고 맨투맨 네이비,블프 특가로 잘 구매했어요색감도 이쁘고 사이즈도 좋아요,보통이에요,보통이에요,선명해요,두꺼워요
남성, 173cm,68kg,부클 쿠퍼 로고 맨투맨 네이비,기모도 좋고 색상이나 두께감도 좋은 편이에요.ᐟ단점은 시보리가 조금 약하다는게 단점이라 시간지나면 어케될지 걱정이에요🥲,보통이에요,보통이에요,보통이에요,보통이에요
남성, 183cm,76kg,부클 쿠퍼 로고 맨투맨 그레이,아들꺼사줬는데...너무 맘에 들어하네요.두께감도 있고 딱좋네요 기모라 따끈따끈..아들대신 제가 입고 다니기도 ㅋㅋ,커요,보통이에요,보통이에요,보통이에요
여성, 167cm,55kg,부클 쿠퍼 로고 맨투맨 멜론,예뻐요 근데 목이 빡빡한 편이라 좀 잘 늘어나는거 같아요 따뜻하고 귀여워용 그리고 박시하게 안입으시는 분들은 걍 S해도 될거 같아요,보통이에요,밝아요,선명해요,두꺼워요
남성, 177cm,68kg,부클 쿠퍼 로고 맨투맨 그레이,기장이 생각보다 좀 많이 길긴 하지만 접어서 입으면 이쁠것 같네요~,커요,보통이에요,보통이에요,보통이에요
여성, 168cm,52kg,부클 쿠퍼 로고 맨투맨 그레이,기모여서 엄청 따뜻하고 팔목에 있는 작은 로고가 너무 귀여워요ㅠㅠ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,64kg,부클 쿠퍼 로고 맨투맨 네이비,커버낫 믿커 진짜 커버낫 옷 많아요 이뻐요ㅎㅎ만족합니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 168cm,67kg,부클 쿠퍼 로고 맨투맨 그린,핏있게 떨어지구색감이 좋습니다꽉 기는듯한 느낌이 조금 아쉬워요,보통이에요,밝아요,선명해요,두꺼워요
남성, 175cm,65kg,부클 쿠퍼 로고 맨투맨 네이비,엑스라지 사서 세탁후 건조기 한번 딱 돌리니 적당히 오버핏이라 좋네요 많이 두껍지 않고 적당합니다.,보통이에요,보통이에요,보통이에요,보통이에요
여성, 160cm,50kg,부클 쿠퍼 로고 맨투맨 네이비,옷이 더러운기 아니라 거울이 더러운 거예요 M사이즈 살 걸 후기보고 L도 맞을 줄 알았지..,커요,보통이에요,보통이에요,보통이에요
남성, 177cm,80kg,부클 쿠퍼 로고 맨투맨 그린,이쁩니다. 블랙프라이데이 이벤트로 싸게 사서 더욱 만족스럽네요.,보통이에요,밝아요,선명해요,두꺼워요
남성, 184cm,90kg,부클 쿠퍼 로고 맨투맨 네이비,옷이 기모가 들어있어도 무겁지 않고 핏이 이뻐요~  코디하기도 좋아요^^,보통이에요,보통이에요,선명해요,보통이에요
남성, 165cm,54kg,부클 쿠퍼 로고 맨투맨 네이비,커플룩으로 입고 갔는데 흔하지도 않고 로고도 부들부들한게 촉감이 너무 좋아서 잘 입었어요!,보통이에요,보통이에요,선명해요,두꺼워요
남성, 175cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,"전체적색감,로고색감 매치 너무 잘되고 기모라서 따뜻해요",보통이에요,보통이에요,선명해요,두꺼워요
남성, 180cm,76kg,부클 쿠퍼 로고 맨투맨 네이비,기모들어서 따뜻하고 목이랑 소매부분이 짱짱해서 좋아요!!,보통이에요,밝아요,선명해요,두꺼워요
남성, 181cm,100kg,부클 쿠퍼 로고 맨투맨 네이비,제 기준 가슴이 좀 작앗지만 평상시 입기 좋습니다 색감도 좋습니다,보통이에요,밝아요,선명해요,보통이에요
여성, 168cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,남색 진하고 예뻐욥쿨톤에게 아주 찰떡입니다굳,보통이에요,보통이에요,선명해요,보통이에요
남성, 170cm,59kg,부클 쿠퍼 로고 맨투맨 그린,사이즈도잘맞고 색상도 예쁘네요 편하게입기좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 162cm,52kg,부클 쿠퍼 로고 맨투맨 그레이,사이즈가 커서 길이가 길긴란데그래도 따듯하구 좋아여교환할까하다 그냥 안해여,커요,보통이에요,보통이에요,두꺼워요
여성, 155cm,57kg,부클 쿠퍼 로고 맨투맨 그레이,크긴 큰데 원래 오버핏으로 자주 입어서 평소에도 잘 입을거 같아요,커요,보통이에요,선명해요,두꺼워요
여성, 166cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,"반팔디자인일 때 부터 사고싶었는데 이번 블프때 세일하길래 진짜 빛의 속도로 사버렸습니당너무너무 예쁘고 맘에 들어요,,!ㅠㅠ 역시 제 최애 브랜드 커버낫 이즈 뭔들 ...❤️‍🔥옷감도 엄청 부들뷰들한게 부드러워서 입기 좋고 봄가을겨울에 입으면 정말 좋을 듯 해여!",보통이에요,보통이에요,보통이에요,보통이에요
남성, 168cm,62kg,부클 쿠퍼 로고 맨투맨 네이비,무난하게 잘 입고 다닐 수 있을 것 같은 오버핏 맨투맨이에요!! 만족합니다 ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,48kg,부클 쿠퍼 로고 맨투맨 네이비,생각보다 어깨가 크게 나와서 놀랐지만 이뻐요!!잘 입고 있습니당,보통이에요,보통이에요,선명해요,보통이에요
여성, 163cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,기모가 두꺼워서 겨울에 잘 입고 다닐 것 같음!!  m사이즈로 교환하길 잘한 것 같은게 s사이즈는 좀 타이트해서 오버핏 느낌이 많이 안났어요,커요,보통이에요,선명해요,두꺼워요
남성, 180cm,77kg,부클 쿠퍼 로고 맨투맨 네이비,옷이 전반적으로 얇은데 착용감이 좋아요 그래도 이가격에 좋은거 같습니다^^,보통이에요,보통이에요,보통이에요,보통이에요
여성, 163cm,52kg,부클 쿠퍼 로고 맨투맨 네이비,제품 핏이 오버하게 제가 생각했던 핏입니다 시보리 짱짱하고요 오래오래 입을 수 있겠어요 다른 색상도 구매하고 싶어요 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 180cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,커버낫 맨투맨 너무 좋네요 다음에 또 사고 싶네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 177cm,75kg,부클 쿠퍼 로고 맨투맨 그레이,"평소 100 사이즈 입는데, L사리즈 루즈핏으로 잘 맞아요. 옷 질감 좋고 기모가 있어 따뜻해요",보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,85kg,부클 쿠퍼 로고 맨투맨 그린,저렴한 가격에 행사가로 잘 산듯 합니다 너무 이뻐요,보통이에요,밝아요,선명해요,보통이에요
남성, 178cm,85kg,부클 쿠퍼 로고 맨투맨 그린,저렴한 가격에 구입했으나 품질도 좋게 디자인도 이쁘네요,보통이에요,밝아요,선명해요,보통이에요
남성, 176cm,78kg,부클 쿠퍼 로고 맨투맨 그린,로고 부클 너무 부드럽고 특이해서 좋아요. 두께감 두껍고 기모 너무 좋아요.,보통이에요,보통이에요,보통이에요,두꺼워요
여성, 164cm,54kg,부클 쿠퍼 로고 맨투맨 그레이,작년에 블프로 네이비 구매 후 너무 잘 입어서올해도 블프로 그레이 재구매 했습니다흠 잡을 곳이 없는 커버낫의 갓벽한 제품인 것 같습니다세미오버핏 좋아하는 164에 54 정핏 좋아하는 169에 52둘 다 나름대로 잘 맞습니다,보통이에요,보통이에요,선명해요,두꺼워요
남성, 165cm,63kg,부클 쿠퍼 로고 맨투맨 네이비,늦가을부터초겨울까지입을수있어요!스트릿빼고캐줠식으로잘입겠네요,보통이에요,어두워요,선명해요,두꺼워요
여성, 152cm,53kg,부클 쿠퍼 로고 맨투맨 네이비,우선 로고가 너무 예쁘고 색깔도 맘에 들어요기장도 적당해서 넘 젛습니다ㅏㅏ,보통이에요,보통이에요,보통이에요,보통이에요
남성, 168cm,62kg,부클 쿠퍼 로고 맨투맨 그레이,완전 기모땜에 따끈따끈하고 옷두툼하고 목시보리 짱짱하고 옷귀엽고 예뻐서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 167cm,58kg,부클 쿠퍼 로고 맨투맨 네이비,너무 크지 않아서 겨울에 아우터 안에 입기 좋은것 같아요:),보통이에요,보통이에요,선명해요,보통이에요
남성, 175cm,79kg,부클 쿠퍼 로고 맨투맨 그린,넉넉해요 기모가있어서 따뜻하고 색감도 화면이랑 비슷하네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 182cm,75kg,부클 쿠퍼 로고 맨투맨 네이비,진짜만족합니다엄청깔끔하고 멋스러운 옷이에요~사이즈는 제법 박시하니 큽니다,커요,보통이에요,보통이에요,두꺼워요
여성, 172cm,52kg,부클 쿠퍼 로고 맨투맨 네이비,작게 나왔어요.m입는데 이옷은 L 입어야할꺼같아요.안에 앏은 기모 안감이라 겨울에도 입기좋을드묘,작아요,어두워요,선명해요,두꺼워요
남성, 163cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,블랙 프라이데이 맞아서 바로 질렀는데 이쁘네요!!요즘 트렌드에도 맞는 맨투맨이라 정말 잘 산 것 같네요ㅎㅎ후기에 핏이 조금 크게 나온다그래서 걱정했는데 저는 M 입었는데 딱 맞는 느낌이라 평소입던 사이즈대로 사셔도 괜찮을 것 같습니다!,보통이에요,보통이에요,선명해요,보통이에요
여성, 175cm,61kg,부클 쿠퍼 로고 맨투맨 그린,따뜻하고 부클도 귀엽습니다 사이즈는 딱 맞고 좋아요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 175cm,61kg,부클 쿠퍼 로고 맨투맨 그레이,따뜻하고 귀엽습니다 사이즈는 살짝 널널하게 좋아요,보통이에요,보통이에요,보통이에요,두꺼워요
여성, 172cm,63kg,부클 쿠퍼 로고 맨투맨 그레이,고민하다가 L사이즈 했는데 기장 적당하고 딱 좋아요. 다른색상도 사야겠어요. 강추,보통이에요,보통이에요,선명해요,보통이에요
남성, 170cm,68kg,부클 쿠퍼 로고 맨투맨 그린,잘받았습니다 배송 빠르게 왔네요사이즈는 딱 정사이즈입니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 160cm,53kg,부클 쿠퍼 로고 맨투맨 그린,색상도 예쁘고 안감이 보들보들합니다.어깨선이 생각보다 더 아래에 있어서 살짝 파워숄더 느낌이 있다는 점 제외하면 좋아요.,커요,어두워요,선명해요,보통이에요
남성, 172cm,53kg,부클 쿠퍼 로고 맨투맨 네이비,코디하기가 쉬워요! 캐주얼 로크 만들 수 있는데 항상 아무곳에서 사진 찍을 수 있다!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,72kg,부클 쿠퍼 로고 맨투맨 네이비,정사이즈 가심됩니당 . 기모라서 따뜻할거같고 가성비 진짜 끝내줍니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 159cm,49kg,부클 쿠퍼 로고 맨투맨 그레이,무난하고 예쁜데 목이랑 팔이 엄청 짱짱해서 목이 조금 쪼여요..,커요,보통이에요,선명해요,두꺼워요
남성, 177cm,77kg,부클 쿠퍼 로고 맨투맨 네이비,커버낫 후드티입고 안에 반폴라 흰색입으니 레트로하면서 예쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 176cm,81kg,부클 쿠퍼 로고 맨투맨 그레이,이부분은 가음에 남자친구 입혀보고 찍어서 올릴게욤,커요,보통이에요,선명해요,두꺼워요
남성, 172cm,74kg,부클 쿠퍼 로고 맨투맨 그린,많이 두껍진 않구요 약간 어두운 녹색입니다.가슴 로고 예쁘게 처리돼 있어요. 잘 입을게요~,보통이에요,어두워요,보통이에요,보통이에요
남성, 176cm,67kg,부클 쿠퍼 로고 맨투맨 그린,한치수 업하는게 좋은거같아요 L입는데 XL 딱 맞네요 색 이쁘고 안에 기모있어서 겨울에 잘 입을듯합니다,보통이에요,보통이에요,선명해요,보통이에요
여성, 152cm,37kg,부클 쿠퍼 로고 맨투맨 네이비,네이비와 레드가 잘 어울리고 꾸안꾸느낌으로 연출 할 수 있어 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 180cm,67kg,부클 쿠퍼 로고 맨투맨 네이비,따뜻하고 편하게 입기 좋을것 같습니다 좋아요 추천,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 170cm,56kg,부클 쿠퍼 로고 맨투맨 그레이,옷이 엄청 이뻐요!! 입었을때도 핏이 이쁘게 떨어져서 너무 만족합니다!!,보통이에요,보통이에요,보통이에요,보통이에요
여성, 160cm,50kg,부클 쿠퍼 로고 맨투맨 네이비,스몰하면 작을뻔 했어요 약간 오버핏 딱 좋아요 기모도 따뜻하고 두께감있어 앞으로 잘 입어질듯 예뻐요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 184cm,72kg,부클 쿠퍼 로고 맨투맨 네이비,기모가 들어있어서 따뜻하고 예뻐요! 커버낫 글씨도 너무 예뻐요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 178cm,67kg,부클 쿠퍼 로고 맨투맨 그레이,블프 세일해서 오버핏으로 입으려고 XL 샀는데 이쁘네요 :D,커요,보통이에요,선명해요,보통이에요
남성, 178cm,67kg,부클 쿠퍼 로고 맨투맨 그린,블프 세일해서 오버핏으로 입으려고 XL 샀는데 이쁘네요 :D,커요,보통이에요,선명해요,보통이에요
남성, 172cm,88kg,부클 쿠퍼 로고 맨투맨 네이비,적당하게 나온듯 보통 크게 입고 쉽은데 xxl이 없는게 아쉽네요 적당히 크게나와서 원래 싸이즈로 하면 넉넉하네요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 178cm,67kg,부클 쿠퍼 로고 맨투맨 네이비,블프 세일해서 오버핏으로 입으려고 XL 샀는데 이쁘네요 :D,커요,보통이에요,선명해요,보통이에요
여성, 172cm,64kg,부클 쿠퍼 로고 맨투맨 그린,기모있어서 따뜻하고 뽀글이 자수넘귀여워요:)L사이즈도 괜찮았을거 같아요^^,보통이에요,밝아요,선명해요,두꺼워요
여성, 165cm,55kg,부클 쿠퍼 로고 맨투맨 네이비,뽀글이 글자가 너무 귀여워요 오버핏도 짱 귀여움,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,60kg,부클 쿠퍼 로고 맨투맨 그레이,너무 예뻐요! 로고도 예쁘고 품도 넉넉하니 딱 좋고 길이도 딱 좋고 ㅋㅋ 동생 선물한건데 너무 만족스러워하네요 기모도 두껍지도 않고 얇지도 않아서 딱 좋습니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 185cm,93kg,부클 쿠퍼 로고 맨투맨 그레이,"캬~!~! 너무 이뻐요, 이번에 세일하길래 구매했는데 운동할 때나 편하게 입기 너무 좋아요 엄청 쌉니다^^",보통이에요,밝아요,선명해요,보통이에요
남성, 177cm,73kg,부클 쿠퍼 로고 맨투맨 그레이,배송 빨리왔구요 좀 크게 입는편이라 사이즈도 적당한거 같습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 185cm,93kg,부클 쿠퍼 로고 맨투맨 그레이,"캬~!~! 너무 이뻐요, 이번에 세일하길래 구매했는데 운동할 때나 편하게 입기 너무 좋아요 엄청 쌉니다^^",보통이에요,밝아요,선명해요,보통이에요
남성, 171cm,63kg,부클 쿠퍼 로고 맨투맨 그레이,평소 사이즈가 L인데 박시핏이라 M을 시키니까 맞는 것 같네요. 그런데 목부분은 확실히 좀 작은 것 같아요.,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 172cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,예전부터 사고 싶었는데 블프 맞아서 샀습니다 싸게 잘샀어요 ㅎㅎ 예쁩니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 163cm,48kg,부클 쿠퍼 로고 맨투맨 네이비,"오버핏으로 크게샀어요재질,두께 다 좋네요 다른색도살걸그랬어요",보통이에요,보통이에요,선명해요,두꺼워요
남성, 182cm,78kg,부클 쿠퍼 로고 맨투맨 그레이,신체스펙 : 182/78(어깨때문에 셔츠 110입음)저랑 비슷한 스펙이신분들은 XL사이즈 가져가도될거같아요기모인데 두껍고 그런기모는 아닙니다잘입을게용~,보통이에요,보통이에요,선명해요,보통이에요
남성, 183cm,92kg,부클 쿠퍼 로고 맨투맨 네이비,커버낫에 빅로고 스타일을 챙기면서 어렵지 않게 코디할 수 있다는 장점이 있다,보통이에요,보통이에요,선명해요,두꺼워요
여성, 163cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,따뜻하네요 ㅎ목부분이 타잇한데 그렇다고 조이는건 아니라 괜찮아요,커요,보통이에요,선명해요,두꺼워요
남성, 175cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,깔끔하니 이뻐요학생감성이고 안에 기모라 따뜻하게입기좋겠네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 168cm,63kg,부클 쿠퍼 로고 맨투맨 네이비,옷 너무 예뻐요! 생각보다 두께감 조금 있고 색도 약간 짙어요!,보통이에요,보통이에요,선명해요,두꺼워요
남성, 176cm,72kg,부클 쿠퍼 로고 맨투맨 네이비,캐쥬얼룩에 잘 맞는 옷입니다. 두께 적당하고 괜찮은 것 같네요,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 178cm,67kg,부클 쿠퍼 로고 맨투맨 네이비,너무 예빠고 딱 정사이즈입니더 참고하시고요요,보통이에요,보통이에요,선명해요,두꺼워요
남성, 183cm,90kg,부클 쿠퍼 로고 맨투맨 네이비,할인할때 무난한 아이템 하나 장만해서 좋네용 만족합니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,57kg,부클 쿠퍼 로고 맨투맨 그린,동생 사줬는데 초록색 색감 이쁘구요 로고도 이뻐요 사이즈도 잘맞게 잘 시켜서 이쁩니당,보통이에요,보통이에요,선명해요,보통이에요
여성, 160cm,60kg,부클 쿠퍼 로고 맨투맨 베이지,딱 내가 좋아하는 사이즈에 로고 또한 너무 이뻐요,보통이에요,밝아요,보통이에요,두꺼워요
여성, 169cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,프은트 얻을르그 애를쓰느으... 예쁘으.. 꼭 사세으.. 커프ㅡㄹ티로 샀는디 예쁨 ㅋ,보통이에요,보통이에요,보통이에요,보통이에요
