,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
387,LV 5 유순경,남성, 175cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,"이쁩니다, 핏 넉넉하고 무난합니다 근데 목이 잘 늘어나요",보통이에요,보통이에요,보통이에요,보통이에요
388,LV 5 유순경,남성, 175cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [멜란지 그레이],L,5,"이쁩니다, 핏 넉넉하고 무난합니다 근데 목 잘 늘어나네요",보통이에요,보통이에요,보통이에요,보통이에요
389,LV 4 석핑,남성, 170cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,좋습니다 레이어드티로 활용하기 근데 그냥 입어도 이뻐요,보통이에요,보통이에요,선명해요,보통이에요
390,LV 5 tmtprr,남성, 175cm, 62kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,도톰하면서 스타일도 아주 좋습니다 이너로 혹은 겉옷으로도 만족,보통이에요,보통이에요,보통이에요,보통이에요
391,LV 5 끼억끼역,남성, 172cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,5,좋아요 평소 L입는데 무탠다드는 M입으니까 맞아요,보통이에요,보통이에요,보통이에요,보통이에요
392,LV 6 보르봉보옹,남성, 174cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],L,5,너무 맘에듭니다 핏도 좋고 자주 착용 할 것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
393,LV 5 와플렛,남성, 167cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,이너티로 좋아요오래 못닙어요 변색 되고 늘어나고 ㅠ그냥 전투용 티셔츠!,보통이에요,어두워요,흐려요,보통이에요
394,LV 5 뉴비_6c4e55afd33b,남성, 183cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,4,약간 비칩니다. 부드럽게 흘러내리는 느낌이에요.핏이나 촉감은 맘에들지만 비쳐서 이너용입니다.,보통이에요,보통이에요,보통이에요,얇아요
395,LV 5 꾸쭈군,남성, 176cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블루],L,5,색감도 쨍하고 좋아요 이거 입고 흠뻐ㄱ쇼 갈꼬에욤 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
396,LV 5 대대장꼬부기,남성, 172cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브릭 레드],L,5,헬스용으로 좋아요전투용으로 가볍게 입기 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
397,LV 4 24q24q,남성, 180cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [네이비],S,5,색감 나쁘지않고 괜찮아요 근데 사이즈가 좀 애매한느낌,작아요,보통이에요,보통이에요,보통이에요
398,LV 5 서으주은킴,남성, 183cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,기본적인 반팔 찾으신다면 무텐다드 추천드려요,보통이에요,보통이에요,보통이에요,보통이에요
399,LV 5 서으주은킴,남성, 183cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,기본템으로 최고입니다 색깔별로 삿어요 추천해요,보통이에요,보통이에요,보통이에요,보통이에요
400,LV 5 tmtprr,남성, 175cm, 62kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,도톰하면서 스타일도 아주 좋습니다 이너로 혹은 겉옷으로도 만족,보통이에요,보통이에요,보통이에요,보통이에요
401,LV 5 끼억끼역,남성, 172cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,3,좋아요 평소 L입는데 무탠다드는 M입으니까 맞아요,보통이에요,보통이에요,보통이에요,보통이에요
402,LV 6 보르봉보옹,남성, 174cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],L,5,너무 맘에듭니다 핏도 좋고 자주 착용 할 것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
403,LV 5 와플렛,남성, 167cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,이너티로 좋아요오래 못닙어요 변색 되고 늘어나고 ㅠ그냥 전투용 티셔츠!,보통이에요,어두워요,흐려요,보통이에요
404,LV 5 뉴비_6c4e55afd33b,남성, 183cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,약간 비칩니다. 부드럽게 흘러내리는 느낌이에요.핏이나 촉감은 맘에들지만 비쳐서 이너용입니다.,보통이에요,보통이에요,보통이에요,얇아요
405,LV 5 꾸쭈군,남성, 176cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블루],L,5,색감도 쨍하고 좋아요 이거 입고 흠뻐ㄱ쇼 갈꼬에욤 ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
406,LV 5 대대장꼬부기,남성, 172cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브릭 레드],L,5,헬스용으로 좋아요전투용으로 가볍게 입기 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
407,LV 4 24q24q,남성, 180cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [네이비],S,5,색감 나쁘지않고 괜찮아요 근데 사이즈가 좀 애매한느낌,작아요,보통이에요,보통이에요,보통이에요
408,LV 5 서으주은킴,남성, 183cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,기본적인 반팔 찾으신다면 무텐다드 추천드려요,보통이에요,보통이에요,보통이에요,보통이에요
409,LV 5 서으주은킴,남성, 183cm, 78kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,4,기본템으로 최고입니다 색깔별로 삿어요 추천해요,보통이에요,보통이에요,보통이에요,보통이에요
410,LV 6 후 우,남성, 171cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,기본티로 입기는 조금 작아서 레이어드해서 입었더니 찰떡입니다,보통이에요,보통이에요,보통이에요,보통이에요
411,LV 5 쉬지않고달려,남성, 188cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,재질이 너무 좋아요가성비 좋아요조금 두껍습니다 굳,보통이에요,밝아요,선명해요,보통이에요
412,LV 5 초코학교,남성, 176cm, 56kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,이너 티로 입었는데 확실히 이너로 입기가 아주 좋습니다 ㅎㅎ,보통이에요,보통이에요,보통이에요,얇아요
413,LV 4 H_XILM,남성, 179cm, 67kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,어깨 핏이 예쁘게 떨어지구 입체감 있게 핏이 생기면서 두껍지 않아요!,보통이에요,보통이에요,보통이에요,얇아요
414,LV 3 오펜하이머129,남성, 177cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,목이 짱짱한 게 느껴집니다 꽤 오래 입을 수 있을듯하네요 ,보통이에요,어두워요,보통이에요,두꺼워요
415,LV 5 브론즈_a774f764e32,남성, 175cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [히어로 퍼플],L,5,되게 쨍한 보라색이에요 색 마음에 들고 편하게 입고 다니기 좋을듯합니다,보통이에요,보통이에요,선명해요,보통이에요
416,LV 4 핏더겨드랑이,남성, 183cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무난하고 짱짱한 기본 흰티 무지성으로 많이 샀는데 왕 만족,보통이에요,보통이에요,보통이에요,보통이에요
417,LV 5 Cminseog,남성, 175cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,가성비 좋고 품질도 괜찮아서 정기적으로 사고 있어요,보통이에요,보통이에요,보통이에요,보통이에요
418,LV 6 쿨거래쿨배송,남성, 170cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,편하게 잘 입고 있습니다 어느 옷에 입어도 잘 맞아서 손이 많이 가네요,보통이에요,보통이에요,보통이에요,보통이에요
419,LV 3 성늬,여성, 170cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,깨-끗한 화이트 컬러라 별거 안입어도 세상 맑고 경쾌해보여요. 가격도 착하고 원단도 너무 좋아서 헤지면 또 사서 입고 하려구요!!,보통이에요,보통이에요,보통이에요,보통이에요
420,LV 3 순풍순풍순풍야,남성, 183cm, 79kg,릴렉스 핏 크루 넥 반팔 티셔츠 [핫 핑크],XL,5,너무 색상이 이쁘고 편안합니다 진짜 컬러풀해서 대만족이에요!!!,커요,밝아요,선명해요,보통이에요
421,LV 3 순풍순풍순풍야,남성, 183cm, 79kg,릴렉스 핏 크루 넥 반팔 티셔츠 [퍼플],XL,5,너무 편하고 만족스럽습니다 색상이 너무 이뻐요!!! 감사해요,보통이에요,밝아요,보통이에요,보통이에요
422,LV 3 뉴비_98ca05b,남성, 177cm, 89kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,생각보다 잘 맞고 어디든 코디에 잘 되서 최고였어요,보통이에요,보통이에요,보통이에요,보통이에요
423,LV 5 초록바나나,남성, 173cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,편하고입기좋아요 잘입을게요 다른섹도 사고 싶네요,보통이에요,보통이에요,보통이에요,보통이에요
424,LV 3 봉봉OI,남성, 176cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [터콰이즈],L,5,남동생 입으라 주문했는데 역시 무신사네요.질고 좋고 가성비 있어서 더 사게 되는 것 같아요.,보통이에요,보통이에요,보통이에요,보통이에요
425,LV 7 약사동패피,남성, 173cm, 63kg,릴렉스 핏 크루 넥 반팔 티셔츠 [라임],M,5,베리굿 여윽시 무탠다드가격착하고 옷도 좋아서운동할때나 잠옷으로 활용많이 했슴다,보통이에요,보통이에요,보통이에요,보통이에요
426,LV 5 안산빡,여성, 177cm, 69kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,안에 받쳐 입는 필수템 넥 라인이 이쁘고 좋아용네,보통이에요,보통이에요,보통이에요,보통이에요
427,LV 5 Tkagh,남성, 169cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,가성비가 너무 좋고 편하게 입기 너무 좋아요 또 살 듯,보통이에요,보통이에요,보통이에요,보통이에요
428,LV 5 중산후드집업,남성, 176cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,티가 좀 얇아서 제 3의 눈이 나오지 않을까 걱정이 되는 옷입니다. 레이어드하기엔 좋은 것 같아요,커요,보통이에요,보통이에요,얇아요
429,LV 6 바른먹거리뚝무원,남성, 175cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [더스티 크림],XL,5,입기에도 편하고 어디에 착용해도 이쁩니다 감사합니다 사진보다는 크리미합니다,보통이에요,보통이에요,보통이에요,보통이에요
430,LV 6 바른먹거리뚝무원,남성, 175cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],XL,5,너무너무 만족합니다 다음에 또 구매할게요 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
431,LV 4 뉴비_24d81ffc,남성, 180cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,이너로 입으려고 샀는데 그냥 입어도 괜찮네오 비침도 다른 기본 티보다 덜 한거 같아 만족스럽습니다.,커요,밝아요,선명해요,얇아요
432,LV 3 우리의톰,남성, 181cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 그레이],XL,4,생각보다 사이즈가 큰편입니다퀄리티는좋아요,커요,보통이에요,보통이에요,보통이에요
433,LV 4 신 희범,남성, 173cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,무탠다드에서 여름마다 구입하고 있는 아주 만족스러운 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
434,LV 4 신 희범,남성, 173cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,무탠다드에서 여름마다 구입하고 있는 아주 만족스러운 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
435,LV 4 신 희범,남성, 173cm, 71kg,릴렉스 핏 크루 넥 반팔 티셔츠 [멜란지 라이트 그레이],L,5,무탠다드에서 여름마다 구입하고 있는 아주 만족스러운 제품입니다,보통이에요,보통이에요,보통이에요,보통이에요
436,LV 3 hkpa99,남성, 175cm, 80kg,릴렉스 핏 크루 넥 반팔 티셔츠 [올리브],L,5,우선 올리브색때문에 구매하게되었는데 딱 원하던 색감이 나와서 마음에 들어요 그리고 핏자페가 완전 오버핏이아니라서 소매르루접어서 입으면 라인을 잘 들어날수있개 코디가능해요,보통이에요,보통이에요,보통이에요,보통이에요
437,LV 5 대부루,남성, 185cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,기본템으로 이너로 입기좋아요 가격도저렴하고 만족합니다,보통이에요,밝아요,선명해요,보통이에요
438,LV 3 뉴비_9a12325f,남성, 180cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],XL,5,가성비 좋습니다. 루즈핏이구요.적당히두꺼워서 짱짱한 느낌이에요.,보통이에요,보통이에요,보통이에요,보통이에요
439,LV 5 @yoosinsa,남성, 188cm, 69kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,기본 하얀 반팔티입니다 굳이 비싼거 살필요가 없네요 면도 꽤 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
440,LV 6 퍄니시모,남성, 177cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,국밥 그자체입니다 어디든 시도때도 없이 입을 수 있음 하나 장만하세요,보통이에요,보통이에요,보통이에요,보통이에요
441,LV 5 공주밤식이,남성, 168cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],S,5,사이즈도 적당하고 핏도 예쁘세 나와서 만족합니다,보통이에요,보통이에요,보통이에요,보통이에요
442,LV 4 ohiosy,여성, 159cm, 47kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,너무 예쁘고 마음에 듭니다 쵝오 추천해유 속옷도 안 비침!!,커요,밝아요,보통이에요,보통이에요
443,LV 5 실버_d32d7ba98337,남성, 180cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,색감이좋구요 어깨에서 다운숄더라 핏이정말로좋아요,보통이에요,보통이에요,보통이에요,보통이에요
444,LV 3 휴우휴우휴우,남성, 167cm, 58kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,사이즈 딱 알맞고 사용감도 좋습니다 잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
445,LV 3 뉴비_65a5d7015526,남성, 177cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,여름에 잘 입었는데 얇아서 더울때 입기 좋긴 하지만 전 갠적으로는 이것보다는 더 두꺼운 재질이 안비춰서 좋은것 같습니다. 이건 개인적 취향일듯 합니다.,보통이에요,보통이에요,보통이에요,얇아요
446,LV 4 체크난방☆,여성, 158cm, 50kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,4,변하고 좋아요 비침도 별로 없고요.대신 구김이 좀 잘가지만 만족합니다.키는158입니다.,보통이에요,보통이에요,보통이에요,보통이에요
447,LV 6 골드_cb4f640d5614,남성, 176cm, 56kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,4,팔짧고조금만달라붙었으면 좋을거 같아요 제생각,커요,보통이에요,보통이에요,보통이에요
448,LV 5 쁘레카,남성, 173cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,레이어드하기 좋은 적당한 기장감 입니다.소재는 흔한 면 느낌 입니다.,보통이에요,보통이에요,보통이에요,보통이에요
449,LV 5 카자흐시어머니,남성, 168cm, 54kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,품질은 이미 보증된 티셔츠. 이너로 입기 최고예요. 특별한 점은 없습니다.,보통이에요,보통이에요,보통이에요,보통이에요
450,LV 6 퍄니시모,남성, 177cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,국밥 그자체입니다 어디든 시도때도 없이 입을 수 있음 하나 장만하세요,보통이에요,보통이에요,보통이에요,보통이에요
451,LV 5 공주밤식이,남성, 168cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],S,5,사이즈도 적당하고 핏도 예쁘세 나와서 만족합니다,보통이에요,보통이에요,보통이에요,보통이에요
452,LV 4 ohiosy,여성, 159cm, 47kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,너무 예쁘고 마음에 듭니다 쵝오 추천해유 속옷도 안 비침!!,커요,밝아요,보통이에요,보통이에요
453,LV 5 실버_d32d7ba98337,남성, 180cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],2XL,5,색감이좋구요 어깨에서 다운숄더라 핏이정말로좋아요,보통이에요,보통이에요,보통이에요,보통이에요
454,LV 3 휴우휴우휴우,남성, 167cm, 58kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,사이즈 딱 알맞고 사용감도 좋습니다 잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
455,LV 3 뉴비_65a5d7015526,남성, 177cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,여름에 잘 입었는데 얇아서 더울때 입기 좋긴 하지만 전 갠적으로는 이것보다는 더 두꺼운 재질이 안비춰서 좋은것 같습니다. 이건 개인적 취향일듯 합니다.,보통이에요,보통이에요,보통이에요,얇아요
456,LV 4 체크난방☆,여성, 158cm, 50kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,변하고 좋아요 비침도 별로 없고요.대신 구김이 좀 잘가지만 만족합니다.키는158입니다.,보통이에요,보통이에요,보통이에요,보통이에요
457,LV 6 골드_cb4f640d5614,남성, 176cm, 56kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,팔짧고조금만달라붙었으면 좋을거 같아요 제생각,커요,보통이에요,보통이에요,보통이에요
458,LV 5 쁘레카,남성, 173cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,레이어드하기 좋은 적당한 기장감 입니다.소재는 흔한 면 느낌 입니다.,보통이에요,보통이에요,보통이에요,보통이에요
459,LV 5 카자흐시어머니,남성, 168cm, 54kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,품질은 이미 보증된 티셔츠. 이너로 입기 최고예요. 특별한 점은 없습니다.,보통이에요,보통이에요,보통이에요,보통이에요
460,LV 5 스걸,남성, 169cm, 63kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,4,핏은 괜찮게 나옵니다 원단이 살짝 얇아서 레이어드로 사용하기에는 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
461,LV 6 굴떵꿀떡,남성, 179cm, 74kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,편하게입기는 좋은거같아요다른색도 내년에 사려구요,보통이에요,보통이에요,보통이에요,보통이에요
462,LV 6 younght,남성, 175cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,옷 자체는 보정도 되고 핏이 제가 찾던 이상적인 핏이네요,보통이에요,보통이에요,보통이에요,보통이에요
463,LV 3 유하연하,남성, 170cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,5,무신사 반팔 검은색이랑 흰색 있는데 뭔가 흰색이 더 얇은거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
464,LV 4 별꿍,남성, 172cm, 65kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블루],L,5,싸이흠벅쇼에 어울리는 색깔과 핏 기본느낌으로 좋습니다,보통이에요,보통이에요,선명해요,보통이에요
465,LV 4 JJuuun,남성, 183cm, 85kg,릴렉스 핏 크루 넥 반팔 티셔츠 [스모크 핑크],XL,5,두께감 있는 옷을 찾다가 구매하게 되었는데 아주 만족 힙니다,커요,보통이에요,보통이에요,두꺼워요
466,LV 5 찬희이이,남성, 184cm, 80kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],2XL,5,가성비 좋고 편하고 예뻐요. 어디 놀러갈 때 입고 가면 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
467,LV 6 잽서,남성, 169cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,이너 단품 둘다 활용하기 적당하고 가성비 좋고흰티 막힐때 자주 구매할 듯하네요,보통이에요,보통이에요,보통이에요,보통이에요
468,LV 6 잽서,남성, 169cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],M,5,이너 단품 다 활용하기 좋고 가성비가 너무 좋음추천,보통이에요,보통이에요,보통이에요,보통이에요
469,LV 7 bestlsj,남성, 184cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [머스터드],XL,5,생각보다는 정핏에 가까운것 같아요 막 넉넉한 느낌은 아닙니다 그런대로 핏은 좋아요 예쁩니다ㅎ,보통이에요,보통이에요,보통이에요,보통이에요
470,LV 3 빠른배송감사링,남성, 180cm, 75kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,4,옷도 적당한 두께여서 반팔이든 이너든 활용하기 좋아용,커요,밝아요,선명해요,보통이에요
471,LV 3 뉴비_9fb9e7e9cac0,남성, 175cm, 62kg,릴렉스 핏 크루 넥 반팔 티셔츠 [스모크 핑크],L,5,밖에 나갈 때 편하게 막 입으려고 샀는데 기대 이상입니다,보통이에요,보통이에요,선명해요,보통이에요
472,LV 3 뉴비_9fb9e7e9cac0,남성, 175cm, 62kg,릴렉스 핏 크루 넥 반팔 티셔츠 [퍼플],L,5,마른 사람은 릴렉스핏 또는 오버핏이 최고입니다,보통이에요,어두워요,보통이에요,보통이에요
473,LV 3 J 993,여성, 167cm, 50kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],S,5,부드러운 재질은 아니지만 탄탄해서 내구성이 좋아요 두꺼워서 한여름에 입기에는 덥습니다,커요,보통이에요,보통이에요,두꺼워요
474,LV 5 파앙자앙,남성, 170cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [브라운],M,5,기장도 적당하고 핏도 이쁘고 색담도 이쁘고 정말좋아요,보통이에요,보통이에요,선명해요,보통이에요
475,LV 3 뉴비_5a959a852897,남성, 168cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [딥 그린],M,5,소매 길이 적당하고 질감도 생각보다 좋아서 오래 입을거같습니다.,보통이에요,어두워요,보통이에요,보통이에요
476,LV 5 선반영,남성, 171cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [그레이쉬 블루],M,4,색감이뻐요 근데 옷이 살짝 얇아요!!! 안에 이너입는게 나을듯요!,보통이에요,보통이에요,보통이에요,보통이에요
477,LV 3 뉴비_6d5f4698,남성, 169cm, 61kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,이주 좋고 야무지네여 역시 무신사! 믿고사세여 그리고 상당히 크네여,보통이에요,보통이에요,보통이에요,보통이에요
478,LV 4 자수성가남,남성, 170cm, 60kg,릴렉스 핏 크루 넥 반팔 티셔츠 [머스터드],XL,4,XL 사이즈로 크게 구매해 봄.릴렉스 핏이라 당연히 크고레이어드 해서 입을 수 있을 정도의 기장.,커요,보통이에요,선명해요,두꺼워요
479,LV 4 이핫주,남성, 176cm, 76kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,정장 셋업 안에 이너용으로 입기 너무 잘 어울려요,보통이에요,보통이에요,보통이에요,보통이에요
480,LV 5 앙라르아,남성, 174cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,항상 기본티로 잘 입고 있고 앞으로도 계속 구매할계획입니다,보통이에요,보통이에요,보통이에요,보통이에요
481,LV 6 팡철이,남성, 169cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],S,4,새탁하다보면 넥라인이 늘어나긴 하는데 가성비는 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
482,LV 5 뉴비_2ec39a25,남성, 180cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,좋네요 다들 사셔도 될꺼같아요 굿 이뻐요 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
483,LV 3 뉴비_0120,남성, 180cm, 88kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,4,얇아서 그냥 입기는 좀 불편한 감이 있는거 같아요그래도 위에 걸치는걸 입을때 딱 좋은거 같습니다,보통이에요,보통이에요,보통이에요,얇아요
484,LV 5 대머리부엉이,남성, 176cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,청바지랑 입고 소매 2번 걷으면 몸이 좋아보이네요 껄껄,보통이에요,보통이에요,보통이에요,보통이에요
485,LV 5 대머리부엉이,남성, 176cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [에그렛],L,5,청바지랑 입고 소매 2번 걷으면 몸이 좋아보이네요 껄껄,보통이에요,보통이에요,보통이에요,보통이에요
486,LV 3 멤버_38e76d36bf6a,남성, 175cm, 64kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,5,비침이 없어서 좋습니다 가성비가 정말 좋은 기본티입니다,보통이에요,보통이에요,선명해요,두꺼워요
487,LV 6 앵준1,남성, 174cm, 68kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,옷이 질이 좋아서 한장 더 샀어요. 청바지랑 입기 좋네요. ,보통이에요,보통이에요,보통이에요,보통이에요
488,LV 6 앵준1,남성, 178cm, 76kg,릴렉스 핏 크루 넥 반팔 티셔츠 [블랙],L,5,청바지랑 너무 잘어울려요. 옷 두께도 지금 날씨에 입기 좋네요. ,보통이에요,보통이에요,보통이에요,보통이에요
489,LV 5 내돈어디갔어ㅓ,남성, 178cm, 82kg,릴렉스 핏 크루 넥 반팔 티셔츠 [멜란지 그레이],XL,5,후드티 회색이 아니라 어두운 회색임재질은 면이 아닌 겡장히 부드러운듯,보통이에요,보통이에요,보통이에요,보통이에요
490,LV 3 최민상,남성, 172cm, 70kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,3,생각보다 크지만 핏감이나 재질은 굉장히 좋아요잘 늘어나지도 않고 오래 입기에 좋습니다,커요,밝아요,선명해요,두꺼워요
491,LV 5 뉴비_2ec39a25,남성, 180cm, 66kg,릴렉스 핏 크루 넥 반팔 티셔츠 [다크 그레이],XL,5,나쁘지 않고 좋네요 사셔도 될꺼같습니다 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
492,LV 3 Dachi1Ta,남성, 179cm, 72kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],L,4,블레이저와 함께 입을 용도로 샀는데 아주 마음에 듭니다,보통이에요,보통이에요,보통이에요,보통이에요
493,LV 6 나이키클래식_,남성, 174cm, 69kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,화이트색상 이너로 잘 입고있습니다 활용도가 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
494,LV 3 기웅맘,남성, 183cm, 73kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],XL,5,괜찮아요. 색감도 뚜렷하고 질감도 좋아요. 만족합니다.,보통이에요,밝아요,선명해요,보통이에요
495,LV 6 의외약품,남성, 174cm, 55kg,릴렉스 핏 크루 넥 반팔 티셔츠 [화이트],M,5,목 짱짱하고 무엇보다 적당히 두께있어서 ㅉㅉ 안 보임.,보통이에요,보통이에요,보통이에요,보통이에요
