,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
468,LV 3 뉴비_b8a58b6e,남성, 175cm, 73kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,후드 무난하고 예뻐요 싸게 잘산거같아서 좋아요편하게 입기 딱이에요,보통이에요,보통이에요,보통이에요,두꺼워요
469,LV 4 뉴비_4c3af9c67b68,남성, 167cm, 59kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,생각보다 두꺼워서 날씨가 좀 쌀쌀한 날에 입어야될거 같아요. 심플한 디자인이여서 제 맘에 쏙들어요.,보통이에요,보통이에요,보통이에요,두꺼워요
470,LV 3 김동주0602,남성, 178cm, 70kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,가격이 저렴해서 기대 안했는데 너무 괜찮아서 추천합니다 .,보통이에요,보통이에요,보통이에요,보통이에요
471,LV 4 Go디잉,남성, 173cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,4,후드티가 필요해서 이곳저곳 검색하다가 이거 M 사봤는데 다른 M사이즈 보다는 살짝은 큰거 같은데 전 괜찮은 거 같아요 반바지에다가 레이어드하고 저 후드티 딱 걸치니까 전 맘에 듭니다 저 정도 스펙이신분은 M도 좋지만 S도 나쁘지 않을거 같아요 편하고 아주 맘에 듭니다,커요,보통이에요,보통이에요,보통이에요
472,LV 3 뉴비_b2d29362,남성, 175cm, 85kg,에센셜 후드 스웻 셔츠 (OATMEAL),XL,5,무난한 후디가 필요했는데 정말 딱이에요 너무 만족하는 중이에요,보통이에요,보통이에요,보통이에요,보통이에요
473,LV 3 뉴비_18832aa0ac83,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,사이즈도 잘 맞고 되게 가성비면에서 이쁜거 같아요.,보통이에요,보통이에요,보통이에요,보통이에요
474,LV 3 옷은셀프,남성, 170cm, 62kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,가성비 후드티로 딱 좋습니다다른 색도 사보고 싶네요!,보통이에요,보통이에요,보통이에요,보통이에요
475,LV 5 애기인절미,남성, 173cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,가볍게 입기 좋은 무난한 후드티에여초반에 털이 조금 묻어나네요세탁후 입어야할듯얘오,보통이에요,보통이에요,보통이에요,보통이에요
476,LV 3 뀨또삐아,남성, 171cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,사이즈도 딱 괜찮은 거 같고 이쁘네요~딱 가성비로 입기 괜찮은거같아요,보통이에요,보통이에요,보통이에요,보통이에요
477,LV 3 초극강,남성, 180cm, 65kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,상즈정 사이즈에 깔끔하구좋아요 핏이사네요 좋아요,보통이에요,보통이에요,선명해요,보통이에요
478,LV 6 핵쿵,남성, 172cm, 58kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,기장이 너무 길지 않아서 레이어드하면 예쁜 핏이에요,보통이에요,보통이에요,보통이에요,보통이에요
479,LV 5 싸다만트라오레,남성, 173cm, 62kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,옷 예쁘고 가격도 착하고 배송도 빠르고 좋아요 토피,보통이에요,보통이에요,보통이에요,보통이에요
480,LV 5 KjLk,남성, 177cm, 84kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,5,L 살까 xl살까 고민하다 L샀는데 사이즈가 잘맞아서 기분이 좋네요 2만원에 득탬해서 기분 좋습니당,보통이에요,보통이에요,보통이에요,보통이에요
481,LV 4 잼콩서콩,남성, 176cm, 74kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,기본 후드티로 무난하게 입기 너무 좋아요 오래 입을 것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
482,LV 3 뉴비_d635993a,남성, 173cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,"보기보다 얇고 모자 무게가 조금 있어요겨울에 입기는 좀 그럴거같고봄, 가을 정도? 될거같네요",보통이에요,보통이에요,보통이에요,얇아요
483,LV 4 킴DS,남성, 172cm, 65kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,만구천원에 사서 너무 만족해요생각보다 탄탄해서 좋았어요 마감은 괜찮으면서 아쉽고 그런데 가격을 보면 만족해요 지금 입고 다니기 딱 좋아요겨울되면 아우터안에 이너로아주 굿..!!,보통이에요,보통이에요,보통이에요,두꺼워요
484,LV 4 매미가왜맴맴우는지생각해봤나요,남성, 170cm, 58kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,딱 맞습니다! 시보리 짱짱한거 기대하고 있었는데 딱 맞네요!,보통이에요,보통이에요,보통이에요,보통이에요
485,LV 3 뉴비_9635cf4f7251,남성, 170cm, 58kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,스타일은 기본형으로 만족합니다.가을철 입기 좋은 두께입니다,보통이에요,보통이에요,보통이에요,보통이에요
486,LV 4 Suprem0,남성, 176cm, 78kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,색도 무난무난하게 예쁘고 가을에 입기 딱 좋습니다!!사이즈도 레이어드 하면 딱 맞고 그냥 입어도 진짜 약간 널널해서 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
487,LV 4 songis2,남성, 185cm, 92kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,기장이 길지 않아서 흰티 레이어드입기 좋고 두께도 적당히 두꺼워서 가을에 입이 좋아요!,보통이에요,보통이에요,보통이에요,보통이에요
488,LV 3 뉴비_f55f2f1efb72,남성, 178cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,마른편인데팔만 조금 길고핏이 정말 이쁘네요완죤 좋아하네요,보통이에요,보통이에요,보통이에요,두꺼워요
489,LV 3 뉴비_5956b9a9,남성, 182cm, 82kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,레이어드해서 입기 좋고 교복에다가도 입기 좋아요.,커요,보통이에요,선명해요,보통이에요
490,LV 5 포카칩onion,여성, 174cm, 61kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,사이즈도 적당하고 레이어드 해서 입으면 너무 예뻐요.,보통이에요,보통이에요,보통이에요,보통이에요
491,LV 5 ssssg,여성, 166cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,적당한 오버핏으로 예쁘게 잘 맞습니당 기모없어서 활용도가 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
492,LV 3 뉴비_1cd2504435cb,남성, 176cm, 80kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,5,깔끔하고 좋은 거 같아요색깔도 사진이랑 동일합니다,보통이에요,보통이에요,선명해요,보통이에요
493,LV 5 서울거주.,남성, 170cm, 51kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,작은아들 입으니 이쁘네요.착용감이 좋다고 하네요.,보통이에요,밝아요,선명해요,보통이에요
494,LV 6 병열2,남성, 170cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,바지만 이쁜게 아니라 옷도 이쁘네요 토피는 가볍게 입이 최고입니다,보통이에요,밝아요,선명해요,보통이에요
495,LV 3 Domania,남성, 176cm, 90kg,에센셜 후드 스웻 셔츠 (BLACK),XL,4,전체적으로 만족합니다. 다만 기장이 약간만 더 길면 좋치 않을까 생각합니다,커요,보통이에요,보통이에요,보통이에요
496,LV 4 히릿!!~,남성, 168cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,짱짱하고 사이즈가 적당하게 좋습니다.키가 작지만 s사이즈가 있어서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
497,LV 3 뉴비_7b5fd1a507b0,남성, 172cm, 52kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,핏이 너무 예쁘고 색감도 사진이랑 똑같아서 좋고 예뻐요,보통이에요,밝아요,선명해요,보통이에요
498,LV 5 김구민kgm,남성, 173cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,그냥 세일하길래 막 산건데 기대가 없었던건지 옷이 너무 만족스러워요 핏도 너무 이뻐서 실측 저장해놓고 이 옷을 기준으로 다른 옷도 사려구요,보통이에요,보통이에요,보통이에요,보통이에요
499,LV 3 성하경.,남성, 168cm, 53kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,색도 괜찮고 이쁘네여 다음에도 또 살것같습니다,보통이에요,보통이에요,보통이에요,보통이에요
500,LV 5 포카칩onion,여성, 174cm, 61kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,사이즈도 적당하고 레이어드 해서 입으면 너무 예뻐요.,보통이에요,보통이에요,보통이에요,보통이에요
501,LV 5 ssssg,여성, 166cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,적당한 오버핏으로 예쁘게 잘 맞습니당 기모없어서 활용도가 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
502,LV 3 뉴비_1cd2504435cb,남성, 176cm, 80kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,5,깔끔하고 좋은 거 같아요색깔도 사진이랑 동일합니다,보통이에요,보통이에요,선명해요,보통이에요
503,LV 5 서울거주.,남성, 170cm, 51kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,4,작은아들 입으니 이쁘네요.착용감이 좋다고 하네요.,보통이에요,밝아요,선명해요,보통이에요
504,LV 6 병열2,남성, 170cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,바지만 이쁜게 아니라 옷도 이쁘네요 토피는 가볍게 입이 최고입니다,보통이에요,밝아요,선명해요,보통이에요
505,LV 3 Domania,남성, 176cm, 90kg,에센셜 후드 스웻 셔츠 (BLACK),XL,5,전체적으로 만족합니다. 다만 기장이 약간만 더 길면 좋치 않을까 생각합니다,커요,보통이에요,보통이에요,보통이에요
506,LV 4 히릿!!~,남성, 168cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,짱짱하고 사이즈가 적당하게 좋습니다.키가 작지만 s사이즈가 있어서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
507,LV 3 뉴비_7b5fd1a507b0,남성, 172cm, 52kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,핏이 너무 예쁘고 색감도 사진이랑 똑같아서 좋고 예뻐요,보통이에요,밝아요,선명해요,보통이에요
508,LV 5 김구민kgm,남성, 173cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,그냥 세일하길래 막 산건데 기대가 없었던건지 옷이 너무 만족스러워요 핏도 너무 이뻐서 실측 저장해놓고 이 옷을 기준으로 다른 옷도 사려구요,보통이에요,보통이에요,보통이에요,보통이에요
509,LV 3 성하경.,남성, 168cm, 53kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,색도 괜찮고 이쁘네여 다음에도 또 살것같습니다,보통이에요,보통이에요,보통이에요,보통이에요
510,LV 3 불하마,남성, 183cm, 102kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,옷 전반적으로 품질 괜찮고 편하게 입고다니기 좋겠네요,보통이에요,보통이에요,보통이에요,보통이에요
511,LV 5 kimwh99,남성, 174cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,옷 좋네요. 그런데 좀 큰 것 같아요. 한 사이즈 작은 것으로 살 것 그랬나봐요. 추천합니다. ,커요,보통이에요,보통이에요,보통이에요
512,LV 5 senuc,여성, 162cm, 50kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,색깔마다 핏이 좀 다른거 같아요 다크그레이는 뭔가 다른 느낌이였는데.. 기분탓이겠죠??,커요,보통이에요,보통이에요,보통이에요
513,LV 5 kimwh99,남성, 174cm, 68kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,사이즈 잘 맞고 색감도 좋습니다. 간절기에 잘 입겠습니다.,보통이에요,보통이에요,보통이에요,보통이에요
514,LV 6 삐뚤빼뚤석현,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,왤케 어쩡쩡하게 서서 찍었는지는 모르겠지만후드티 핏은 이뻐요.기장도 짧은 편이라 레이어드 하기 좋지만 제가 짧은 걸 입어서 잘 안보이네요...,보통이에요,보통이에요,보통이에요,얇아요
515,LV 3 포비형아,남성, 170cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,너무너무 맘에듭니다 사이즈도 퀄리티도요 매일 입으려고요,보통이에요,보통이에요,보통이에요,보통이에요
516,LV 3 개드즈,남성, 177cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,좋네요기본적인 티로 딱 제격인듯후드 첨 입어보는데  만족합니다.,보통이에요,보통이에요,보통이에요,보통이에요
517,LV 4 요플럇,남성, 171cm, 70kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,4,색상이 회색?이어서 검정 옷을 주로 입는 저에게 가벼운 포인트를 줄 수 있게 됐네요,보통이에요,보통이에요,선명해요,보통이에요
518,LV 3 뉴비_432dd640,여성, 165cm, 46kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,질 탄탄한게 최고입니다 ~ 여성분들은 엠사이즈 사시면 될거 같아요 ~,보통이에요,보통이에요,보통이에요,보통이에요
519,LV 3 ㅠㅠㅠㅠㅎㅇ,남성, 164cm, 62kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,핏 좋아요 색감 좋아요 가성비 좋아요 고민하지마시고 주문 ㄱㄱ,보통이에요,보통이에요,보통이에요,보통이에요
520,LV 3 뉴비_4beb302d,남성, 179cm, 86kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,아주 이쁘고 좋아요!!! 나이가 어려보이는 효과가 있고 ㄱ엽네요!,보통이에요,보통이에요,보통이에요,보통이에요
521,LV 3 유서현 짱,여성, 165cm, 53kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,면이 탄탄해서 좋아요 기모가 없지만 두께가 있어서 따듯해요 근데 시보리 부분이 좀 얇아요,보통이에요,보통이에요,보통이에요,보통이에요
522,LV 3 뉴비_f0d9a445,남성, 183cm, 81kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,오버핏으로 입기 좋고 그렇게 두껍지도 않아서 봄 가을에 입기 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
523,LV 3 뉴비_75b226950899,남성, 178cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,이 가격대 무지 후드티 핏도 예쁘고 좋아요 사길 잘했어요,보통이에요,보통이에요,보통이에요,보통이에요
524,LV 4 tae24,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,제가 딱 원하던 재질과 핏이고 요즘은 날씨가 또 더워져서 못입고 곧 추워지면 입을 예정입니다 ㅎㅎ 넘 예뻐요 !,보통이에요,보통이에요,선명해요,보통이에요
525,LV 5 냐옹아모해,남성, 167cm, 55kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,가격대비 마감이나 재질 만족스러워요잘 입을께요,보통이에요,보통이에요,보통이에요,보통이에요
526,LV 3 Kdw_0412,남성, 175cm, 77kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,생각보다 옷이 두껍고 무지여서 심플하고 기본템으로 짱이에요 가성비 굳 ,보통이에요,보통이에요,보통이에요,보통이에요
527,LV 4 시켜줘,남성, 178cm, 70kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,5,착용해보니 무난하고 단정하고 핏도 예쁘고가격대비 만족,보통이에요,보통이에요,보통이에요,보통이에요
528,LV 5 TypeService,남성, 168cm, 63kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,"사진보다 기장은 짧은 느낌이고, 착용감도 좋다고 하네요.",보통이에요,보통이에요,보통이에요,보통이에요
529,LV 3 뉴비_1321d826,남성, 168cm, 55kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,세일하길래 샀는데 핏도 좋고 예뻐서 완전 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
530,LV 6 꼬순내~,남성, 173cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,먼저 두께감은 일반 간절기에 입기 좋은 원단입니다 롱슬리브 쭉티보단 두껍고 도톰하지만 중량감 있는 헤비웨이트나 기모원단에 비해선 얇은편입니다면폴리 혼방 소재라 겉감은 부드러운 감촉인데 안감은 다소 거칠지만 맨살에 입어도 자극적이진 않습니다무지 후드티라고 해도 무신사에서 괜찮다 하는 브랜드는 가격대가 좀 있는편인데 할인 이벤트를 이용해 다른 브랜드 무지 후디를 1장 구매할 금액으로 2장 정도를 구매할수 있는 가격이라 가성비 좋습니다타 브랜드에서 후드티 기장이 다소 길게 나오기에 그 기장에 맞춰서 레이어드 티셔츠를 맞추기엔 제가 큰 키는 아니기에 레이어드 기장이 너무 길어서 안이쁜 비율이 나온다라고 여겼기에 토피 후드티는 기장이 짧게 나오지만 전체적으로 여유있는 실측으로 나오기 때문에 평소라면 라지사이즈로 구매 했겠지만 실측 참고하여 미듐 사이즈로 구매했습니다 핏은 사이즈 다운을 했음에도 사진에 나오는것처럼 충분히 여유있고 레이어드 이너를 입는들 불편한것 없이 적당했습니다다른분들 후기를 보아도 검수 포장 단계의 문제인진 모르겠으나 다소 상품이 많이 구겨져 오는것만 제외하면 만족스러운 구매입니다,보통이에요,보통이에요,보통이에요,보통이에요
531,LV 6 꼬순내~,남성, 173cm, 70kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,먼저 두께감은 일반 간절기에 입기 좋은 원단입니다 롱슬리브 쭉티보단 두껍고 도톰하지만 중량감 있는 헤비웨이트나 기모원단에 비해선 얇은편입니다면폴리 혼방 소재라 겉감은 부드러운 감촉인데 안감은 다소 거칠지만 맨살에 입어도 자극적이진 않습니다무지 후드티라고 해도 무신사에서 괜찮다 하는 브랜드는 가격대가 좀 있는편인데 할인 이벤트를 이용해 다른 브랜드 무지 후디를 1장 구매할 금액으로 2장 정도를 구매할수 있는 가격이라 가성비 좋습니다타 브랜드에서 후드티 기장이 다소 길게 나오기에 그 기장에 맞춰서 레이어드 티셔츠를 맞추기엔 제가 큰 키는 아니기에 레이어드 기장이 너무 길어서 안이쁜 비율이 나온다라고 여겼기에 토피 후드티는 기장이 짧게 나오지만 전체적으로 여유있는 실측으로 나오기 때문에 평소라면 라지사이즈로 구매 했겠지만 실측 참고하여 미듐 사이즈로 구매했습니다 핏은 사이즈 다운을 했음에도 사진에 나오는것처럼 충분히 여유있고 레이어드 이너를 입는들 불편한것 없이 적당했습니다다른분들 후기를 보아도 검수 포장 단계의 문제인진 모르겠으나 다소 상품이 많이 구겨져 오는것만 제외하면 만족스러운 구매입니다,보통이에요,보통이에요,보통이에요,보통이에요
532,LV 3 뉴비_4f4ca79e,남성, 170cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,색깔 딱 원하는 회색이고 길이도 잘 맞아요 품도 적당해요,보통이에요,보통이에요,보통이에요,보통이에요
533,LV 5 모든옷다사고파,남성, 169cm, 53kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,가격대비 상당히 괜찮네요 토피 투웨이 후드집업에 이어 이것도 성공적이네요,보통이에요,보통이에요,보통이에요,보통이에요
534,LV 3 kmj_08,남성, 165cm, 48kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,가격도 괜찮고 리뷰도 괜찮고 사진이랑 리뷰로 와도 예뻐서 바로 구매했는데 배송도 일찍 오고 색감 좋고 두꺼움 보통이고 짱짱 만족해요!!,커요,보통이에요,선명해요,보통이에요
535,LV 3 도원동 홀란드,남성, 181cm, 76kg,에센셜 후드 스웻 셔츠 (BLACK),XL,5,그냥 사세요 가격대비 말도 안되는 품질ㅇㅂ니다세일할때사세요,보통이에요,보통이에요,보통이에요,보통이에요
536,LV 3 뉴비_970b255fe972,남성, 168cm, 65kg,에센셜 후드 스웻 셔츠 (OATMEAL),M,4,좀 두꺼운 느낌이 있고요 생각보다 밝은색이였어요 그래도 만족해요,보통이에요,밝아요,보통이에요,두꺼워요
537,LV 3 뉴비_1dfec59e,남성, 180cm, 75kg,에센셜 후드 스웻 셔츠 (BLACK),XL,5,후드티 이쁘네요 다음에도 필요한일 있으면 사입을게요,보통이에요,보통이에요,보통이에요,보통이에요
538,LV 3 뉴비_52da0228,여성, 157cm, 44kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,옙부당 보자마자 마음에 쏙 든 무지 후드티임 ㅎㅎ 내가 젤 조아하는 옷,커요,보통이에요,보통이에요,보통이에요
539,LV 3 kinjinpyo73,남성, 171cm, 55kg,에센셜 후드 스웻 셔츠 (BLACK),S,4,산책 하거나 잠깐 편의점 갈 때 편하게 입기 좋음 m추천,보통이에요,보통이에요,보통이에요,보통이에요
540,LV 5 연연abc,남성, 181cm, 74kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,엄청 탄탄하고 가성비 대박입니다 무난하게 입을 수 있어요,보통이에요,보통이에요,보통이에요,보통이에요
541,LV 4 피이이그,남성, 170cm, 78kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,길이가 너무 길지않아서 저랑비슷한체형에 너무 딱입니다 아주좋아요.,보통이에요,보통이에요,선명해요,두꺼워요
542,LV 4 피이이그,남성, 170cm, 78kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,길이가 너무 길지않아서 저랑비슷한체형에 너무 딱입니다 아주좋아요.,보통이에요,보통이에요,선명해요,두꺼워요
543,LV 3 뉴비_1dc0ad39,남성, 176cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,4,야무집니다 생각보다 옷이 얇더라고요 그래도 굿입니다 세일 할 때 주워가세요잇,보통이에요,보통이에요,선명해요,얇아요
544,LV 3 R.마드리드,남성, 178cm, 88kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,진짜 제가 딱 찾던 핏 입니다. 옷 너무너무 맘에 들어요!!,보통이에요,보통이에요,보통이에요,보통이에요
545,LV 5 도봉산재규어,남성, 177cm, 74kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,가격이 싸고 기장이 짧아서 레이어드 하기 편해요.,보통이에요,보통이에요,보통이에요,보통이에요
546,LV 3 뉴비_1a3037b5d1be,남성, 165cm, 60kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,엄청 싸게 구매해서 가을에 잘 입을꺼 같아요 추천합니다,커요,보통이에요,보통이에요,보통이에요
547,LV 3 뉴비_92f3b227e179,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이거 너무 좋고 딱 오버핏으로 입기좋음요 근데 두께가 살짝잇어요,보통이에요,보통이에요,보통이에요,보통이에요
548,LV 5 기며노모노,남성, 170cm, 50kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,이야 지린다 지려 토피가 아우터 시장에 뛰어들어버렸다,보통이에요,보통이에요,보통이에요,보통이에요
549,LV 3 싱구니,남성, 180cm, 57kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,도톰해서 가을엔 안에 이너티 입고 입으면 더워요 겨울까진 충분히 입을 거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
550,LV 5 연연abc,남성, 181cm, 74kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,엄청 탄탄하고 가성비 대박입니다 무난하게 입을 수 있어요,보통이에요,보통이에요,보통이에요,보통이에요
551,LV 4 피이이그,남성, 170cm, 78kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,길이가 너무 길지않아서 저랑비슷한체형에 너무 딱입니다 아주좋아요.,보통이에요,보통이에요,선명해요,두꺼워요
552,LV 4 피이이그,남성, 170cm, 78kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,길이가 너무 길지않아서 저랑비슷한체형에 너무 딱입니다 아주좋아요.,보통이에요,보통이에요,선명해요,두꺼워요
553,LV 3 뉴비_1dc0ad39,남성, 176cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,야무집니다 생각보다 옷이 얇더라고요 그래도 굿입니다 세일 할 때 주워가세요잇,보통이에요,보통이에요,선명해요,얇아요
554,LV 3 R.마드리드,남성, 178cm, 88kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,진짜 제가 딱 찾던 핏 입니다. 옷 너무너무 맘에 들어요!!,보통이에요,보통이에요,보통이에요,보통이에요
555,LV 5 도봉산재규어,남성, 177cm, 74kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,가격이 싸고 기장이 짧아서 레이어드 하기 편해요.,보통이에요,보통이에요,보통이에요,보통이에요
556,LV 3 뉴비_1a3037b5d1be,남성, 165cm, 60kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,엄청 싸게 구매해서 가을에 잘 입을꺼 같아요 추천합니다,커요,보통이에요,보통이에요,보통이에요
557,LV 3 뉴비_92f3b227e179,남성, 180cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,이거 너무 좋고 딱 오버핏으로 입기좋음요 근데 두께가 살짝잇어요,보통이에요,보통이에요,보통이에요,보통이에요
558,LV 5 기며노모노,남성, 170cm, 50kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,이야 지린다 지려 토피가 아우터 시장에 뛰어들어버렸다,보통이에요,보통이에요,보통이에요,보통이에요
559,LV 3 싱구니,남성, 180cm, 57kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,도톰해서 가을엔 안에 이너티 입고 입으면 더워요 겨울까진 충분히 입을 거 같아요,보통이에요,보통이에요,보통이에요,보통이에요
560,LV 4 휴우휴우휴우,남성, 167cm, 58kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,제 스펙에 m사이즈 딱 맞는다는 느낌보단 살짝 여유 있는 사이즈 입니다 딱 원하던 핏이라 좋네요,보통이에요,보통이에요,보통이에요,보통이에요
561,LV 4 Djskwknana,남성, 166cm, 50kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,재질 좋아요 지금 날씨에입을수 있어요 모자 조금 작아요,보통이에요,보통이에요,보통이에요,보통이에요
562,LV 3 뉴비_4bb15e55,남성, 170cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,후드가 생각보다 두꺼워서 초겨울에도 입을 수 있을 거 같아요.,보통이에요,밝아요,보통이에요,두꺼워요
563,LV 3 김세이24,남성, 170cm, 73kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,사이즈 적당합니다.착용감 좋습니다.날씨가 쌀쌀해지면 더 좋아질것 같습니다.,보통이에요,밝아요,선명해요,두꺼워요
564,LV 4 불꽃남작2,남성, 178cm, 90kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,생각보다 퀄리티가 좋아요 다음에도 계속 구매 할께요,보통이에요,보통이에요,보통이에요,보통이에요
565,LV 4 ㄱ면,남성, 174cm, 72kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,생각하던 핏이네요! 기본템으로 가성비있게 쓸수있겠네요ㅎㅎ 근데 냄새가 새옷 냄새에 시큼함이 추가..ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
566,LV 3 현지인뎁,남성, 173cm, 82kg,에센셜 후드 스웻 셔츠 (CHARCOAL),L,5,너무너무 맘에 드는추가구매 무조건 할거임강추,보통이에요,보통이에요,선명해요,두꺼워요
567,LV 3 yoo.s.w,남성, 172cm, 67kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,애기 보느라 츄리닝 하나 사야지 하다가 구매했습니다. 큰 기대 안했는데 생각보다 더 좋네요. ~ 무게감도 적당히 있고 두꺼운편이라는 느낌이 듭니다. 매우 만족해요~~,보통이에요,보통이에요,보통이에요,두꺼워요
