,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
927,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
928,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
929,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
930,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
931,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
932,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
933,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
934,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
935,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
936,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
937,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
938,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
939,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
940,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
941,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
942,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
943,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
944,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
945,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
946,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
947,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
948,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
949,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
950,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
951,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
952,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
953,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
954,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
955,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
956,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
957,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
958,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
959,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
960,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
961,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
962,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
963,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
964,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
965,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
966,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
967,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
968,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
969,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
970,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
971,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
972,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
973,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
974,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
975,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
976,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
977,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
978,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
979,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
980,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
981,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
982,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
983,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
984,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
985,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
986,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
987,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
988,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
989,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
990,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
991,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
992,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
993,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
994,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
995,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
996,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
997,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
998,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
999,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1000,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1001,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1002,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1003,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1004,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1005,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1006,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1007,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1008,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1009,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1010,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1011,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1012,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1013,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1014,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1015,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1016,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1017,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1018,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1019,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1020,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1021,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1022,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1023,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1024,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1025,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1026,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1027,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1028,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1029,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1030,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1031,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1032,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
1033,LV 4 23285,남성, 176cm, 54kg,SIGN LOGO HOOD IVORY,S,5,160기준 엉덩이 다 덮어요 적당한오버핏입니다,보통이에요,보통이에요,보통이에요,보통이에요
1034,LV 4 뉴비_5a3486be,여성, 164cm, 49kg,SIGN LOGO HOOD NAVY,M,5,"사진과 같고, 길이감 길지않아 레이어드해서 입기좋아요. 폼과 디자인 예뻐요.",보통이에요,보통이에요,선명해요,보통이에요
1035,LV 5 앙앙곰곰,남성, 170cm, 54kg,SIGN LOGO HOOD NAVY,S,5,편하게 잘 입어지는 후드티 좋아요 로고도  이쁘네요,보통이에요,보통이에요,보통이에요,보통이에요
1036,LV 7 파란맛_,여성, 163cm, 123kg,SIGN LOGO HOOD BLACK,XL,5,여기저기 매치하기 좋을듯 합니다잘 입겠습니다,보통이에요,보통이에요,보통이에요,보통이에요
1037,LV 3 뉴비_9a9675c2,남성, 167cm, 60kg,SIGN LOGO HOOD BLACK,S,5,아무옷에나 잘어울리는기본후드티셔츠입니다~  옷재질이 좋고  고급스러워서 좋아요~,커요,보통이에요,선명해요,두꺼워요
1038,LV 3 뉴비_c7eeff4f8126,여성, 156cm, 55kg,SIGN LOGO HOOD IVORY,S,5,따뜻하고 좋아요~ 봄가을겨울 아우러서 입을 수 있을 것 같아요 할인할 때 샀지만 정가주고 사도 아깝지 않을만한 옷이에요,커요,밝아요,선명해요,보통이에요
1039,LV 3 뉴비_1fdd120b,여성, 166cm, 55kg,SIGN LOGO HOOD BLACK,M,5,재질 짱 좋고요길이도 너무 예븐 길이입니닫살짝 오버핏.. 퓨 따랑합니다바지는 못 본척 해쥬세요..0,보통이에요,보통이에요,선명해요,두꺼워요
1040,LV 3 뉴비_542db009007f,여성, 167cm, 46kg,SIGN LOGO HOOD IVORY,M,5,색도 이쁘고 핏도 좋아요 ㅎㅎ 사이즈도 적당합니당  ㅊㅊ해요,보통이에요,보통이에요,보통이에요,보통이에요
